Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,HDOP,UTM_easting,UTM_northing,UTC,Zone,Letter
1675632948.2656233,0,77748,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.59375,0.0,19,T
1675632949.266382,0,77749,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.59375,0.0,19,T
1675632950.2648652,0,77750,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.59375,0.0,19,T
1675632951.2644467,0,77751,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.59375,0.0,19,T
1675632952.2648203,0,77752,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.59375,0.0,19,T
1675632953.2645922,0,77753,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.59375,0.0,19,T
1675632954.2654178,0,77754,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.59375,0.0,19,T
1675632955.2659023,0,77755,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.59375,0.0,19,T
1675632956.2653215,0,77756,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.59375,0.0,19,T
1675632957.2652206,0,77757,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.59375,0.0,19,T
1675632958.266559,0,77758,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.59375,0.0,19,T
1675632959.2648473,0,77759,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.59375,0.0,19,T
1675632960.2650704,0,77760,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.59375,0.0,19,T
