time,.Header.seq,.Header.stamp.secs,.Header.stamp.nsecs,.Header.frame_id,.Latitude,.Longitude,.Altitude,.HDOP,.UTM_easting,.UTM_northing,.UTC,.Zone,.Letter
2023/02/05/16:27:13.264525,0,77233,0,GPS1_FRAME,42.33668518066406,-71.09003448486328,1.2000000476837158,0.0,4689274.5,327819.96875,0.0,19,T
2023/02/05/16:27:14.261941,0,77234,0,GPS1_FRAME,42.33668518066406,-71.09003448486328,1.2000000476837158,0.0,4689274.5,327819.96875,0.0,19,T
2023/02/05/16:27:15.264055,0,77235,0,GPS1_FRAME,42.33668518066406,-71.09003448486328,1.2000000476837158,0.0,4689274.5,327819.96875,0.0,19,T
2023/02/05/16:27:16.263460,0,77236,0,GPS1_FRAME,42.33668518066406,-71.09003448486328,1.2000000476837158,0.0,4689274.5,327819.96875,0.0,19,T
2023/02/05/16:27:17.262916,0,77237,0,GPS1_FRAME,42.33668518066406,-71.09003448486328,1.2000000476837158,0.0,4689274.5,327819.96875,0.0,19,T
2023/02/05/16:27:18.261923,0,77238,0,GPS1_FRAME,42.33668518066406,-71.09004211425781,1.2000000476837158,0.0,4689274.5,327819.8125,0.0,19,T
2023/02/05/16:27:19.264142,0,77239,0,GPS1_FRAME,42.33668518066406,-71.09004211425781,1.2000000476837158,0.0,4689274.5,327819.8125,0.0,19,T
2023/02/05/16:27:20.263618,0,77240,0,GPS1_FRAME,42.33668518066406,-71.09004211425781,1.2000000476837158,0.0,4689275.0,327819.8125,0.0,19,T
2023/02/05/16:27:21.263294,0,77241,0,GPS1_FRAME,42.33668518066406,-71.09004211425781,1.2000000476837158,0.0,4689275.0,327819.8125,0.0,19,T
2023/02/05/16:27:22.262959,0,77242,0,GPS1_FRAME,42.33668518066406,-71.09004211425781,1.2000000476837158,0.0,4689275.0,327819.8125,0.0,19,T
2023/02/05/16:27:23.263037,0,77243,0,GPS1_FRAME,42.33668518066406,-71.09004211425781,1.2000000476837158,0.0,4689275.0,327819.8125,0.0,19,T
2023/02/05/16:27:24.263866,0,77244,0,GPS1_FRAME,42.33668518066406,-71.09004211425781,1.2000000476837158,0.0,4689275.0,327819.8125,0.0,19,T
2023/02/05/16:27:25.264233,0,77245,0,GPS1_FRAME,42.33668518066406,-71.09004211425781,1.2000000476837158,0.0,4689275.0,327819.8125,0.0,19,T
2023/02/05/16:27:26.261143,0,77246,0,GPS1_FRAME,42.33668899536133,-71.09004211425781,1.2000000476837158,0.0,4689275.0,327819.6875,0.0,19,T
2023/02/05/16:27:27.261812,0,77247,0,GPS1_FRAME,42.33668899536133,-71.09004211425781,1.2999999523162842,0.0,4689275.0,327819.6875,0.0,19,T
2023/02/05/16:27:28.278121,0,77248,0,GPS1_FRAME,42.33668899536133,-71.09004211425781,1.2999999523162842,0.0,4689275.0,327819.6875,0.0,19,T
2023/02/05/16:27:29.260568,0,77249,0,GPS1_FRAME,42.33668899536133,-71.09004211425781,1.2999999523162842,0.0,4689275.0,327819.6875,0.0,19,T
2023/02/05/16:27:30.261052,0,77250,0,GPS1_FRAME,42.33668899536133,-71.09004211425781,1.2999999523162842,0.0,4689275.0,327819.6875,0.0,19,T
2023/02/05/16:27:31.260720,0,77251,0,GPS1_FRAME,42.33668899536133,-71.09004211425781,1.2999999523162842,0.0,4689275.0,327819.6875,0.0,19,T
2023/02/05/16:27:32.260319,0,77252,0,GPS1_FRAME,42.33668899536133,-71.09004211425781,1.2999999523162842,0.0,4689275.0,327819.6875,0.0,19,T
2023/02/05/16:27:33.259729,0,77253,0,GPS1_FRAME,42.33668899536133,-71.09004211425781,1.2999999523162842,0.0,4689275.0,327819.6875,0.0,19,T
2023/02/05/16:27:34.259678,0,77254,0,GPS1_FRAME,42.33668899536133,-71.09004211425781,1.2999999523162842,0.0,4689275.0,327819.6875,0.0,19,T
2023/02/05/16:27:35.261154,0,77255,0,GPS1_FRAME,42.33668899536133,-71.09004211425781,1.2999999523162842,0.0,4689275.0,327819.6875,0.0,19,T
2023/02/05/16:27:36.259904,0,77256,0,GPS1_FRAME,42.33668899536133,-71.09004211425781,1.2999999523162842,0.0,4689275.0,327819.5625,0.0,19,T
2023/02/05/16:27:37.261873,0,77257,0,GPS1_FRAME,42.33668899536133,-71.09004211425781,1.2999999523162842,0.0,4689275.0,327819.5625,0.0,19,T
2023/02/05/16:27:38.262227,0,77258,0,GPS1_FRAME,42.33668899536133,-71.09004211425781,1.2000000476837158,0.0,4689275.0,327819.5625,0.0,19,T
2023/02/05/16:27:39.263642,0,77259,0,GPS1_FRAME,42.33668899536133,-71.09004211425781,1.2000000476837158,0.0,4689275.0,327819.5625,0.0,19,T
2023/02/05/16:27:40.263716,0,77260,0,GPS1_FRAME,42.33668899536133,-71.09004211425781,1.2000000476837158,0.0,4689275.0,327819.5625,0.0,19,T
2023/02/05/16:27:41.263175,0,77261,0,GPS1_FRAME,42.33668899536133,-71.09004211425781,1.2000000476837158,0.0,4689275.0,327819.5625,0.0,19,T
2023/02/05/16:27:42.262761,0,77262,0,GPS1_FRAME,42.33668899536133,-71.09004211425781,1.2000000476837158,0.0,4689275.0,327819.5625,0.0,19,T
2023/02/05/16:27:43.263773,0,77263,0,GPS1_FRAME,42.33668899536133,-71.09004211425781,1.2000000476837158,0.0,4689275.0,327819.5625,0.0,19,T
2023/02/05/16:27:44.262414,0,77264,0,GPS1_FRAME,42.33668899536133,-71.09004211425781,1.2000000476837158,0.0,4689275.0,327819.5625,0.0,19,T
2023/02/05/16:27:45.262358,0,77265,0,GPS1_FRAME,42.33668899536133,-71.09004211425781,1.2000000476837158,0.0,4689275.0,327819.5625,0.0,19,T
2023/02/05/16:27:46.262084,0,77266,0,GPS1_FRAME,42.33668899536133,-71.09004211425781,1.2000000476837158,0.0,4689275.0,327819.5625,0.0,19,T
2023/02/05/16:27:47.262880,0,77267,0,GPS1_FRAME,42.33668899536133,-71.09004211425781,1.2000000476837158,0.0,4689275.0,327819.5625,0.0,19,T
2023/02/05/16:27:48.262122,0,77268,0,GPS1_FRAME,42.33668899536133,-71.09004211425781,1.2000000476837158,0.0,4689275.0,327819.5625,0.0,19,T
2023/02/05/16:27:49.263862,0,77269,0,GPS1_FRAME,42.33668899536133,-71.09004211425781,1.2000000476837158,0.0,4689275.0,327819.5625,0.0,19,T
2023/02/05/16:27:50.261960,0,77270,0,GPS1_FRAME,42.33668899536133,-71.09004211425781,1.2000000476837158,0.0,4689275.0,327819.5625,0.0,19,T
2023/02/05/16:27:51.261538,0,77271,0,GPS1_FRAME,42.33668899536133,-71.09004211425781,1.2000000476837158,0.0,4689275.0,327819.5625,0.0,19,T
2023/02/05/16:27:52.262235,0,77272,0,GPS1_FRAME,42.33668899536133,-71.09004211425781,1.2000000476837158,0.0,4689275.0,327819.5625,0.0,19,T
2023/02/05/16:27:53.262309,0,77273,0,GPS1_FRAME,42.33668899536133,-71.09004211425781,1.2000000476837158,0.0,4689275.0,327819.5625,0.0,19,T
2023/02/05/16:27:54.261944,0,77274,0,GPS1_FRAME,42.33668899536133,-71.09004211425781,1.2000000476837158,0.0,4689275.0,327819.5625,0.0,19,T
2023/02/05/16:27:55.263371,0,77275,0,GPS1_FRAME,42.33668899536133,-71.09004211425781,1.2000000476837158,0.0,4689275.0,327819.40625,0.0,19,T
2023/02/05/16:27:56.261447,0,77276,0,GPS1_FRAME,42.33668899536133,-71.09004211425781,1.2000000476837158,0.0,4689275.0,327819.40625,0.0,19,T
2023/02/05/16:27:57.261002,0,77277,0,GPS1_FRAME,42.33668899536133,-71.09004211425781,1.2000000476837158,0.0,4689275.0,327819.40625,0.0,19,T
2023/02/05/16:27:58.262407,0,77278,0,GPS1_FRAME,42.33668899536133,-71.09004211425781,1.2000000476837158,0.0,4689275.0,327819.40625,0.0,19,T
2023/02/05/16:27:59.261515,0,77279,0,GPS1_FRAME,42.33668899536133,-71.09004211425781,1.2000000476837158,0.0,4689275.0,327819.40625,0.0,19,T
2023/02/05/16:28:00.277706,0,77280,0,GPS1_FRAME,42.33668899536133,-71.09004211425781,1.2000000476837158,0.0,4689275.0,327819.40625,0.0,19,T
2023/02/05/16:28:01.261766,0,77281,0,GPS1_FRAME,42.33668899536133,-71.09004211425781,1.2000000476837158,0.0,4689275.0,327819.40625,0.0,19,T
2023/02/05/16:28:02.261189,0,77282,0,GPS1_FRAME,42.33668899536133,-71.09004211425781,1.2000000476837158,0.0,4689275.0,327819.40625,0.0,19,T
2023/02/05/16:28:03.276400,0,77283,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2999999523162842,0.0,4689275.5,327819.4375,0.0,19,T
2023/02/05/16:28:04.259707,0,77284,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2999999523162842,0.0,4689275.5,327819.4375,0.0,19,T
2023/02/05/16:28:05.262156,0,77285,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2000000476837158,0.0,4689275.5,327819.4375,0.0,19,T
2023/02/05/16:28:06.263059,0,77286,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2000000476837158,0.0,4689275.5,327819.4375,0.0,19,T
2023/02/05/16:28:07.263267,0,77287,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2000000476837158,0.0,4689275.5,327819.4375,0.0,19,T
2023/02/05/16:28:08.262579,0,77288,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2000000476837158,0.0,4689275.5,327819.4375,0.0,19,T
2023/02/05/16:28:09.260475,0,77289,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2000000476837158,0.0,4689275.5,327819.4375,0.0,19,T
2023/02/05/16:28:10.262315,0,77290,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2000000476837158,0.0,4689275.5,327819.4375,0.0,19,T
2023/02/05/16:28:11.261420,0,77291,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2000000476837158,0.0,4689275.5,327819.4375,0.0,19,T
2023/02/05/16:28:12.261884,0,77292,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2000000476837158,0.0,4689275.5,327819.4375,0.0,19,T
2023/02/05/16:28:13.262545,0,77293,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2000000476837158,0.0,4689275.5,327819.4375,0.0,19,T
2023/02/05/16:28:14.260905,0,77294,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2000000476837158,0.0,4689275.5,327819.4375,0.0,19,T
2023/02/05/16:28:15.262033,0,77295,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2000000476837158,0.0,4689275.5,327819.4375,0.0,19,T
2023/02/05/16:28:16.260379,0,77296,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2000000476837158,0.0,4689275.5,327819.4375,0.0,19,T
2023/02/05/16:28:17.259678,0,77297,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2999999523162842,0.0,4689275.5,327819.4375,0.0,19,T
2023/02/05/16:28:18.275961,0,77298,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2999999523162842,0.0,4689275.5,327819.4375,0.0,19,T
2023/02/05/16:28:19.259619,0,77299,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2999999523162842,0.0,4689275.5,327819.4375,0.0,19,T
2023/02/05/16:28:20.260157,0,77300,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2999999523162842,0.0,4689275.5,327819.4375,0.0,19,T
2023/02/05/16:28:21.258529,0,77301,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2999999523162842,0.0,4689275.5,327819.4375,0.0,19,T
2023/02/05/16:28:22.259044,0,77302,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2999999523162842,0.0,4689275.5,327819.4375,0.0,19,T
2023/02/05/16:28:23.259679,0,77303,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2999999523162842,0.0,4689275.5,327819.4375,0.0,19,T
2023/02/05/16:28:24.260070,0,77304,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2999999523162842,0.0,4689275.5,327819.4375,0.0,19,T
2023/02/05/16:28:25.259899,0,77305,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2999999523162842,0.0,4689275.5,327819.4375,0.0,19,T
2023/02/05/16:28:26.258902,0,77306,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2999999523162842,0.0,4689275.5,327819.4375,0.0,19,T
2023/02/05/16:28:27.259235,0,77307,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2999999523162842,0.0,4689275.5,327819.4375,0.0,19,T
2023/02/05/16:28:28.258938,0,77308,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2999999523162842,0.0,4689275.5,327819.4375,0.0,19,T
2023/02/05/16:28:29.259399,0,77309,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2999999523162842,0.0,4689275.5,327819.4375,0.0,19,T
2023/02/05/16:28:30.259233,0,77310,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2999999523162842,0.0,4689275.5,327819.4375,0.0,19,T
2023/02/05/16:28:31.262056,0,77311,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2999999523162842,0.0,4689275.5,327819.4375,0.0,19,T
2023/02/05/16:28:32.259995,0,77312,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2999999523162842,0.0,4689275.5,327819.4375,0.0,19,T
2023/02/05/16:28:33.260302,0,77313,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2999999523162842,0.0,4689275.5,327819.4375,0.0,19,T
2023/02/05/16:28:34.261376,0,77314,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2999999523162842,0.0,4689275.5,327819.4375,0.0,19,T
2023/02/05/16:28:35.261602,0,77315,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2999999523162842,0.0,4689275.5,327819.4375,0.0,19,T
2023/02/05/16:28:36.261941,0,77316,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2000000476837158,0.0,4689275.5,327819.4375,0.0,19,T
2023/02/05/16:28:37.262145,0,77317,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2000000476837158,0.0,4689275.5,327819.4375,0.0,19,T
2023/02/05/16:28:38.260694,0,77318,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2000000476837158,0.0,4689275.5,327819.4375,0.0,19,T
2023/02/05/16:28:39.261119,0,77319,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2000000476837158,0.0,4689275.5,327819.4375,0.0,19,T
2023/02/05/16:28:40.262716,0,77320,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2000000476837158,0.0,4689275.5,327819.4375,0.0,19,T
2023/02/05/16:28:41.260670,0,77321,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2000000476837158,0.0,4689275.5,327819.4375,0.0,19,T
2023/02/05/16:28:42.260327,0,77322,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2000000476837158,0.0,4689275.5,327819.4375,0.0,19,T
2023/02/05/16:28:43.262174,0,77323,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2000000476837158,0.0,4689275.5,327819.4375,0.0,19,T
2023/02/05/16:28:44.261764,0,77324,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2000000476837158,0.0,4689275.5,327819.4375,0.0,19,T
2023/02/05/16:28:45.260458,0,77325,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2000000476837158,0.0,4689275.5,327819.4375,0.0,19,T
2023/02/05/16:28:46.261704,0,77326,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2000000476837158,0.0,4689275.5,327819.4375,0.0,19,T
2023/02/05/16:28:47.260991,0,77327,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2000000476837158,0.0,4689275.5,327819.4375,0.0,19,T
2023/02/05/16:28:48.260998,0,77328,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2000000476837158,0.0,4689275.5,327819.4375,0.0,19,T
2023/02/05/16:28:49.262626,0,77329,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2000000476837158,0.0,4689275.5,327819.4375,0.0,19,T
2023/02/05/16:28:50.278540,0,77330,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2000000476837158,0.0,4689275.5,327819.4375,0.0,19,T
2023/02/05/16:28:51.261617,0,77331,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2000000476837158,0.0,4689275.5,327819.4375,0.0,19,T
2023/02/05/16:28:52.262328,0,77332,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2000000476837158,0.0,4689275.5,327819.4375,0.0,19,T
2023/02/05/16:28:53.283855,0,77333,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2000000476837158,0.0,4689275.5,327819.4375,0.0,19,T
2023/02/05/16:28:54.260633,0,77334,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2000000476837158,0.0,4689275.5,327819.4375,0.0,19,T
2023/02/05/16:28:55.262218,0,77335,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2000000476837158,0.0,4689275.5,327819.4375,0.0,19,T
2023/02/05/16:28:56.261550,0,77336,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2000000476837158,0.0,4689275.5,327819.4375,0.0,19,T
2023/02/05/16:28:57.261643,0,77337,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2000000476837158,0.0,4689275.5,327819.4375,0.0,19,T
2023/02/05/16:28:58.261767,0,77338,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2000000476837158,0.0,4689275.5,327819.4375,0.0,19,T
2023/02/05/16:28:59.260726,0,77339,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2000000476837158,0.0,4689275.5,327819.4375,0.0,19,T
2023/02/05/16:29:00.262444,0,77340,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2000000476837158,0.0,4689275.5,327819.4375,0.0,19,T
2023/02/05/16:29:01.261655,0,77341,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2000000476837158,0.0,4689275.5,327819.4375,0.0,19,T
2023/02/05/16:29:02.261807,0,77342,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2000000476837158,0.0,4689275.5,327819.4375,0.0,19,T
2023/02/05/16:29:03.261771,0,77343,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2000000476837158,0.0,4689275.5,327819.4375,0.0,19,T
2023/02/05/16:29:04.261035,0,77344,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2000000476837158,0.0,4689275.5,327819.4375,0.0,19,T
2023/02/05/16:29:05.260939,0,77345,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2000000476837158,0.0,4689275.5,327819.4375,0.0,19,T
2023/02/05/16:29:06.257771,0,77346,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2999999523162842,0.0,4689275.5,327819.4375,0.0,19,T
2023/02/05/16:29:07.260774,0,77347,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2999999523162842,0.0,4689275.5,327819.4375,0.0,19,T
2023/02/05/16:29:08.259120,0,77348,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2999999523162842,0.0,4689275.5,327819.4375,0.0,19,T
2023/02/05/16:29:09.277476,0,77349,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2999999523162842,0.0,4689275.5,327819.4375,0.0,19,T
2023/02/05/16:29:10.259822,0,77350,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2999999523162842,0.0,4689275.5,327819.4375,0.0,19,T
2023/02/05/16:29:11.259358,0,77351,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2999999523162842,0.0,4689275.5,327819.4375,0.0,19,T
2023/02/05/16:29:12.260015,0,77352,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2999999523162842,0.0,4689275.5,327819.4375,0.0,19,T
2023/02/05/16:29:13.260504,0,77353,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2999999523162842,0.0,4689275.5,327819.4375,0.0,19,T
2023/02/05/16:29:14.259524,0,77354,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2999999523162842,0.0,4689275.5,327819.4375,0.0,19,T
2023/02/05/16:29:15.259267,0,77355,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2999999523162842,0.0,4689275.5,327819.4375,0.0,19,T
2023/02/05/16:29:16.260710,0,77356,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2999999523162842,0.0,4689275.5,327819.4375,0.0,19,T
2023/02/05/16:29:17.259907,0,77357,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2999999523162842,0.0,4689275.5,327819.4375,0.0,19,T
2023/02/05/16:29:18.261887,0,77358,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2000000476837158,0.0,4689275.5,327819.4375,0.0,19,T
2023/02/05/16:29:19.262811,0,77359,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2000000476837158,0.0,4689275.5,327819.4375,0.0,19,T
2023/02/05/16:29:20.261846,0,77360,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2000000476837158,0.0,4689275.5,327819.4375,0.0,19,T
2023/02/05/16:29:21.261994,0,77361,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2000000476837158,0.0,4689275.5,327819.4375,0.0,19,T
2023/02/05/16:29:22.794904,0,77362,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2000000476837158,0.0,4689275.5,327819.4375,0.0,19,T
2023/02/05/16:29:23.262516,0,77363,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2000000476837158,0.0,4689275.5,327819.4375,0.0,19,T
2023/02/05/16:29:24.261784,0,77364,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2000000476837158,0.0,4689275.5,327819.4375,0.0,19,T
2023/02/05/16:29:25.261918,0,77365,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2000000476837158,0.0,4689275.5,327819.4375,0.0,19,T
2023/02/05/16:29:26.261162,0,77366,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2000000476837158,0.0,4689275.5,327819.4375,0.0,19,T
2023/02/05/16:29:27.261706,0,77367,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2000000476837158,0.0,4689275.5,327819.4375,0.0,19,T
2023/02/05/16:29:28.260339,0,77368,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2000000476837158,0.0,4689275.5,327819.4375,0.0,19,T
2023/02/05/16:29:29.260394,0,77369,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2000000476837158,0.0,4689275.5,327819.4375,0.0,19,T
2023/02/05/16:29:30.258669,0,77370,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2999999523162842,0.0,4689275.5,327819.4375,0.0,19,T
2023/02/05/16:29:31.261159,0,77371,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2000000476837158,0.0,4689275.5,327819.4375,0.0,19,T
2023/02/05/16:29:32.260507,0,77372,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2000000476837158,0.0,4689275.5,327819.4375,0.0,19,T
2023/02/05/16:29:33.261373,0,77373,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2000000476837158,0.0,4689275.5,327819.4375,0.0,19,T
2023/02/05/16:29:34.261090,0,77374,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2000000476837158,0.0,4689275.5,327819.4375,0.0,19,T
2023/02/05/16:29:35.261157,0,77375,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2000000476837158,0.0,4689275.5,327819.4375,0.0,19,T
2023/02/05/16:29:36.261319,0,77376,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2000000476837158,0.0,4689275.5,327819.4375,0.0,19,T
2023/02/05/16:29:37.261899,0,77377,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2000000476837158,0.0,4689275.5,327819.4375,0.0,19,T
2023/02/05/16:29:38.260544,0,77378,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2000000476837158,0.0,4689275.5,327819.4375,0.0,19,T
2023/02/05/16:29:39.259830,0,77379,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2000000476837158,0.0,4689275.5,327819.4375,0.0,19,T
2023/02/05/16:29:40.261748,0,77380,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2000000476837158,0.0,4689275.5,327819.4375,0.0,19,T
2023/02/05/16:29:41.277339,0,77381,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2999999523162842,0.0,4689275.5,327819.4375,0.0,19,T
2023/02/05/16:29:42.261170,0,77382,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2999999523162842,0.0,4689275.5,327819.4375,0.0,19,T
2023/02/05/16:29:43.279843,0,77383,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2999999523162842,0.0,4689275.5,327819.4375,0.0,19,T
2023/02/05/16:29:44.262502,0,77384,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2999999523162842,0.0,4689275.5,327819.4375,0.0,19,T
2023/02/05/16:29:45.261090,0,77385,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2000000476837158,0.0,4689275.5,327819.4375,0.0,19,T
2023/02/05/16:29:46.261988,0,77386,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2000000476837158,0.0,4689275.5,327819.4375,0.0,19,T
2023/02/05/16:29:47.262475,0,77387,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2000000476837158,0.0,4689275.5,327819.4375,0.0,19,T
2023/02/05/16:29:48.262316,0,77388,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2000000476837158,0.0,4689275.5,327819.28125,0.0,19,T
2023/02/05/16:29:49.264352,0,77389,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2000000476837158,0.0,4689275.5,327819.28125,0.0,19,T
2023/02/05/16:29:50.262312,0,77390,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2000000476837158,0.0,4689275.5,327819.28125,0.0,19,T
2023/02/05/16:29:51.261475,0,77391,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2000000476837158,0.0,4689275.5,327819.28125,0.0,19,T
2023/02/05/16:29:52.262285,0,77392,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2000000476837158,0.0,4689275.5,327819.28125,0.0,19,T
2023/02/05/16:29:53.261912,0,77393,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2000000476837158,0.0,4689275.5,327819.28125,0.0,19,T
2023/02/05/16:29:54.262382,0,77394,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2000000476837158,0.0,4689275.5,327819.28125,0.0,19,T
2023/02/05/16:29:55.261708,0,77395,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2000000476837158,0.0,4689275.5,327819.28125,0.0,19,T
2023/02/05/16:29:56.261560,0,77396,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2000000476837158,0.0,4689275.5,327819.28125,0.0,19,T
2023/02/05/16:29:57.261345,0,77397,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2000000476837158,0.0,4689275.5,327819.28125,0.0,19,T
2023/02/05/16:29:58.261863,0,77398,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2000000476837158,0.0,4689275.5,327819.28125,0.0,19,T
2023/02/05/16:29:59.261033,0,77399,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2000000476837158,0.0,4689275.5,327819.28125,0.0,19,T
