time,.Header.seq,.Header.stamp.secs,.Header.stamp.nsecs,.Header.frame_id,.Latitude,.Longitude,.Altitude,.HDOP,.UTM_easting,.UTM_northing,.UTC,.Zone,.Letter
2023/02/05/17:17:01.279620,0,80221,0,GPS1_FRAME,42.33622360229492,-71.09156036376953,1.2999999523162842,0.0,4689226.5,327693.0625,0.0,19,T
2023/02/05/17:17:02.271566,0,80222,0,GPS1_FRAME,42.33623123168945,-71.0915756225586,1.899999976158142,0.0,4689227.0,327691.96875,0.0,19,T
2023/02/05/17:17:03.271668,0,80223,0,GPS1_FRAME,42.33623504638672,-71.09158325195312,1.899999976158142,0.0,4689228.0,327691.03125,0.0,19,T
2023/02/05/17:17:04.273938,0,80224,0,GPS1_FRAME,42.33624267578125,-71.09159851074219,1.899999976158142,0.0,4689228.5,327689.9375,0.0,19,T
2023/02/05/17:17:05.272327,0,80225,0,GPS1_FRAME,42.336246490478516,-71.09161376953125,1.899999976158142,0.0,4689229.0,327688.71875,0.0,19,T
2023/02/05/17:17:06.277155,0,80226,0,GPS1_FRAME,42.33625030517578,-71.09162902832031,1.2999999523162842,0.0,4689229.5,327687.5,0.0,19,T
2023/02/05/17:17:07.281573,0,80227,0,GPS1_FRAME,42.33625411987305,-71.09164428710938,1.2000000476837158,0.0,4689230.0,327686.40625,0.0,19,T
2023/02/05/17:17:08.279100,0,80228,0,GPS1_FRAME,42.33625793457031,-71.09165954589844,1.2000000476837158,0.0,4689230.5,327685.1875,0.0,19,T
2023/02/05/17:17:09.277272,0,80229,0,GPS1_FRAME,42.33626174926758,-71.09166717529297,1.2000000476837158,0.0,4689231.0,327684.375,0.0,19,T
2023/02/05/17:17:10.285098,0,80230,0,GPS1_FRAME,42.33626937866211,-71.09168243408203,1.2000000476837158,0.0,4689231.5,327683.28125,0.0,19,T
2023/02/05/17:17:11.283523,0,80231,0,GPS1_FRAME,42.336273193359375,-71.0916976928711,1.2999999523162842,0.0,4689232.0,327682.21875,0.0,19,T
2023/02/05/17:17:12.279583,0,80232,0,GPS1_FRAME,42.336273193359375,-71.09171295166016,1.2000000476837158,0.0,4689232.5,327680.96875,0.0,19,T
2023/02/05/17:17:13.278157,0,80233,0,GPS1_FRAME,42.336280822753906,-71.09172058105469,1.2000000476837158,0.0,4689233.0,327680.03125,0.0,19,T
2023/02/05/17:17:14.278045,0,80234,0,GPS1_FRAME,42.336280822753906,-71.09173583984375,1.2000000476837158,0.0,4689233.0,327678.9375,0.0,19,T
2023/02/05/17:17:15.280951,0,80235,0,GPS1_FRAME,42.33628463745117,-71.09175109863281,1.2000000476837158,0.0,4689233.5,327677.71875,0.0,19,T
2023/02/05/17:17:16.279559,0,80236,0,GPS1_FRAME,42.33628845214844,-71.09176635742188,1.2000000476837158,0.0,4689234.0,327676.625,0.0,19,T
2023/02/05/17:17:17.276907,0,80237,0,GPS1_FRAME,42.3362922668457,-71.09178161621094,1.2000000476837158,0.0,4689234.5,327675.40625,0.0,19,T
2023/02/05/17:17:18.278728,0,80238,0,GPS1_FRAME,42.33629608154297,-71.091796875,1.2000000476837158,0.0,4689235.0,327674.03125,0.0,19,T
2023/02/05/17:17:19.277964,0,80239,0,GPS1_FRAME,42.336299896240234,-71.09180450439453,1.2000000476837158,0.0,4689235.0,327673.0625,0.0,19,T
2023/02/05/17:17:20.278185,0,80240,0,GPS1_FRAME,42.336299896240234,-71.0918197631836,1.2000000476837158,0.0,4689235.5,327672.25,0.0,19,T
2023/02/05/17:17:21.277509,0,80241,0,GPS1_FRAME,42.3363037109375,-71.09182739257812,1.2000000476837158,0.0,4689236.0,327671.3125,0.0,19,T
2023/02/05/17:17:22.279047,0,80242,0,GPS1_FRAME,42.336307525634766,-71.09184265136719,1.2000000476837158,0.0,4689236.0,327669.9375,0.0,19,T
2023/02/05/17:17:23.278609,0,80243,0,GPS1_FRAME,42.33631134033203,-71.09185791015625,1.2000000476837158,0.0,4689236.5,327668.84375,0.0,19,T
2023/02/05/17:17:24.280899,0,80244,0,GPS1_FRAME,42.3363151550293,-71.09187316894531,1.2000000476837158,0.0,4689237.0,327667.625,0.0,19,T
2023/02/05/17:17:25.303267,0,80245,0,GPS1_FRAME,42.33632278442383,-71.09188842773438,1.2000000476837158,0.0,4689238.0,327666.125,0.0,19,T
2023/02/05/17:17:26.300178,0,80246,0,GPS1_FRAME,42.336326599121094,-71.09191131591797,1.2000000476837158,0.0,4689238.5,327664.78125,0.0,19,T
2023/02/05/17:17:27.279369,0,80247,0,GPS1_FRAME,42.336334228515625,-71.09192657470703,1.2000000476837158,0.0,4689239.5,327663.28125,0.0,19,T
2023/02/05/17:17:28.279567,0,80248,0,GPS1_FRAME,42.336341857910156,-71.0919418334961,1.2000000476837158,0.0,4689240.0,327661.9375,0.0,19,T
2023/02/05/17:17:29.279411,0,80249,0,GPS1_FRAME,42.33634567260742,-71.09195709228516,1.2000000476837158,0.0,4689241.0,327660.71875,0.0,19,T
2023/02/05/17:17:30.299033,0,80250,0,GPS1_FRAME,42.33635330200195,-71.09197235107422,1.2000000476837158,0.0,4689241.5,327659.5,0.0,19,T
2023/02/05/17:17:31.300519,0,80251,0,GPS1_FRAME,42.33635711669922,-71.09198760986328,1.2000000476837158,0.0,4689242.5,327658.125,0.0,19,T
2023/02/05/17:17:32.278387,0,80252,0,GPS1_FRAME,42.33636474609375,-71.09200286865234,1.2999999523162842,0.0,4689243.0,327656.78125,0.0,19,T
2023/02/05/17:17:33.300210,0,80253,0,GPS1_FRAME,42.336368560791016,-71.0920181274414,1.2000000476837158,0.0,4689243.5,327655.6875,0.0,19,T
2023/02/05/17:17:34.277704,0,80254,0,GPS1_FRAME,42.33637237548828,-71.09203338623047,1.2000000476837158,0.0,4689244.0,327654.75,0.0,19,T
2023/02/05/17:17:35.278346,0,80255,0,GPS1_FRAME,42.33637619018555,-71.092041015625,1.2000000476837158,0.0,4689244.0,327653.78125,0.0,19,T
2023/02/05/17:17:36.275450,0,80256,0,GPS1_FRAME,42.33638000488281,-71.09205627441406,1.2999999523162842,0.0,4689244.5,327652.5625,0.0,19,T
2023/02/05/17:17:37.275880,0,80257,0,GPS1_FRAME,42.33638381958008,-71.09207153320312,1.2999999523162842,0.0,4689245.0,327651.46875,0.0,19,T
2023/02/05/17:17:38.298299,0,80258,0,GPS1_FRAME,42.336387634277344,-71.09208679199219,1.2999999523162842,0.0,4689245.5,327650.25,0.0,19,T
2023/02/05/17:17:39.276607,0,80259,0,GPS1_FRAME,42.33639144897461,-71.09210205078125,1.2999999523162842,0.0,4689246.0,327649.3125,0.0,19,T
2023/02/05/17:17:40.275916,0,80260,0,GPS1_FRAME,42.336395263671875,-71.09210968017578,1.2999999523162842,0.0,4689247.0,327648.21875,0.0,19,T
2023/02/05/17:17:41.275845,0,80261,0,GPS1_FRAME,42.336402893066406,-71.09212493896484,1.2999999523162842,0.0,4689247.5,327647.125,0.0,19,T
2023/02/05/17:17:42.276558,0,80262,0,GPS1_FRAME,42.33640670776367,-71.0921401977539,1.2999999523162842,0.0,4689248.0,327646.0625,0.0,19,T
2023/02/05/17:17:43.281140,0,80263,0,GPS1_FRAME,42.3364143371582,-71.09214782714844,1.2999999523162842,0.0,4689248.5,327645.09375,0.0,19,T
2023/02/05/17:17:44.275049,0,80264,0,GPS1_FRAME,42.33641815185547,-71.0921630859375,1.2999999523162842,0.0,4689249.0,327643.875,0.0,19,T
2023/02/05/17:17:45.274420,0,80265,0,GPS1_FRAME,42.336421966552734,-71.09217834472656,1.2999999523162842,0.0,4689249.5,327642.65625,0.0,19,T
2023/02/05/17:17:46.278534,0,80266,0,GPS1_FRAME,42.33642578125,-71.09219360351562,1.2000000476837158,0.0,4689250.5,327641.5625,0.0,19,T
2023/02/05/17:17:47.278300,0,80267,0,GPS1_FRAME,42.336429595947266,-71.09220886230469,1.2999999523162842,0.0,4689250.5,327640.21875,0.0,19,T
2023/02/05/17:17:48.282005,0,80268,0,GPS1_FRAME,42.3364372253418,-71.09221649169922,1.2000000476837158,0.0,4689251.5,327639.6875,0.0,19,T
2023/02/05/17:17:49.282598,0,80269,0,GPS1_FRAME,42.33644485473633,-71.09222412109375,1.2000000476837158,0.0,4689252.0,327639.0,0.0,19,T
2023/02/05/17:17:50.277717,0,80270,0,GPS1_FRAME,42.336448669433594,-71.09223175048828,1.2000000476837158,0.0,4689253.0,327638.1875,0.0,19,T
2023/02/05/17:17:51.278851,0,80271,0,GPS1_FRAME,42.336456298828125,-71.09224700927734,1.2000000476837158,0.0,4689253.5,327637.53125,0.0,19,T
2023/02/05/17:17:52.275697,0,80272,0,GPS1_FRAME,42.33646011352539,-71.09224700927734,1.2999999523162842,0.0,4689254.0,327637.40625,0.0,19,T
2023/02/05/17:17:53.277139,0,80273,0,GPS1_FRAME,42.33646011352539,-71.09224700927734,1.2999999523162842,0.0,4689254.0,327637.53125,0.0,19,T
