Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,HDOP,UTM_easting,UTM_northing,UTC,Zone,Letter
1675635446.300178,0,80246,0,GPS1_FRAME,42.336326599121094,-71.09191131591797,1.2000000476837158,0.0,4689238.5,327664.78125,0.0,19,T
1675635447.2793694,0,80247,0,GPS1_FRAME,42.336334228515625,-71.09192657470703,1.2000000476837158,0.0,4689239.5,327663.28125,0.0,19,T
1675635448.2795675,0,80248,0,GPS1_FRAME,42.336341857910156,-71.0919418334961,1.2000000476837158,0.0,4689240.0,327661.9375,0.0,19,T
1675635449.2794106,0,80249,0,GPS1_FRAME,42.33634567260742,-71.09195709228516,1.2000000476837158,0.0,4689241.0,327660.71875,0.0,19,T
1675635450.2990334,0,80250,0,GPS1_FRAME,42.33635330200195,-71.09197235107422,1.2000000476837158,0.0,4689241.5,327659.5,0.0,19,T
1675635451.3005195,0,80251,0,GPS1_FRAME,42.33635711669922,-71.09198760986328,1.2000000476837158,0.0,4689242.5,327658.125,0.0,19,T
1675635452.2783868,0,80252,0,GPS1_FRAME,42.33636474609375,-71.09200286865234,1.2999999523162842,0.0,4689243.0,327656.78125,0.0,19,T
1675635453.3002098,0,80253,0,GPS1_FRAME,42.336368560791016,-71.0920181274414,1.2000000476837158,0.0,4689243.5,327655.6875,0.0,19,T
1675635454.277704,0,80254,0,GPS1_FRAME,42.33637237548828,-71.09203338623047,1.2000000476837158,0.0,4689244.0,327654.75,0.0,19,T
1675635455.2783456,0,80255,0,GPS1_FRAME,42.33637619018555,-71.092041015625,1.2000000476837158,0.0,4689244.0,327653.78125,0.0,19,T
1675635456.2754505,0,80256,0,GPS1_FRAME,42.33638000488281,-71.09205627441406,1.2999999523162842,0.0,4689244.5,327652.5625,0.0,19,T
1675635457.2758803,0,80257,0,GPS1_FRAME,42.33638381958008,-71.09207153320312,1.2999999523162842,0.0,4689245.0,327651.46875,0.0,19,T
1675635458.2982993,0,80258,0,GPS1_FRAME,42.336387634277344,-71.09208679199219,1.2999999523162842,0.0,4689245.5,327650.25,0.0,19,T
1675635459.2766066,0,80259,0,GPS1_FRAME,42.33639144897461,-71.09210205078125,1.2999999523162842,0.0,4689246.0,327649.3125,0.0,19,T
